Number of Dyck words is 5
Processing Dyck words, elapsed time = 52μs 
Thread 109 is finished, elapsed time = 1545ns 
Thread 110 is finished, elapsed time = 1996ns 
Thread 111 is finished, elapsed time = 1534ns 
Thread 112 is finished, elapsed time = 4663ns 
Thread 113 is finished, elapsed time = 1574ns 
Thread 114 is finished, elapsed time = 2436ns 
Thread 115 is finished, elapsed time = 1551ns 
Thread 116 is finished, elapsed time = 5906ns 
Thread 117 is finished, elapsed time = 1490ns 
Thread 118 is finished, elapsed time = 1859ns 
Thread 119 is finished, elapsed time = 1580ns 
Thread 120 is finished, elapsed time = 6842ns 
Thread 121 is finished, elapsed time = 1479ns 
Thread 122 is finished, elapsed time = 1748ns 
Thread 123 is finished, elapsed time = 1570ns 
Thread 124 is finished, elapsed time = 4020ns 
Thread 125 is finished, elapsed time = 1502ns 
Thread 126 is finished, elapsed time = 1868ns 
Thread 127 is finished, elapsed time = 1601ns 
Thread 128 is finished, elapsed time = 3928ns 
Thread 129 is finished, elapsed time = 1625ns 
Thread 130 is finished, elapsed time = 1810ns 
Thread 131 is finished, elapsed time = 1583ns 
Thread 132 is finished, elapsed time = 5465ns 
Thread 133 is finished, elapsed time = 1675ns 
Thread 134 is finished, elapsed time = 1672ns 
Thread 135 is finished, elapsed time = 2868ns 
Thread 136 is finished, elapsed time = 4156ns 
Thread 137 is finished, elapsed time = 1881ns 
Thread 138 is finished, elapsed time = 1572ns 
Thread 139 is finished, elapsed time = 1801ns 
Thread 140 is finished, elapsed time = 3947ns 
Thread 141 is finished, elapsed time = 1850ns 
Thread 142 is finished, elapsed time = 1517ns 
Thread 143 is finished, elapsed time = 1754ns 
Thread 144 is finished, elapsed time = 4317ns 
Thread 145 is finished, elapsed time = 1807ns 
Thread 146 is finished, elapsed time = 1590ns 
Thread 147 is finished, elapsed time = 1961ns 
Thread 148 is finished, elapsed time = 3864ns 
Thread 149 is finished, elapsed time = 1629ns 
Thread 150 is finished, elapsed time = 1525ns 
Thread 151 is finished, elapsed time = 1783ns 
Thread 152 is finished, elapsed time = 4123ns 
Thread 153 is finished, elapsed time = 1857ns 
Thread 154 is finished, elapsed time = 1494ns 
Thread 155 is finished, elapsed time = 2002ns 
Thread 156 is finished, elapsed time = 4952ns 
Thread 157 is finished, elapsed time = 2041ns 
Thread 158 is finished, elapsed time = 1533ns 
Thread 159 is finished, elapsed time = 1779ns 
Thread 160 is finished, elapsed time = 6525ns 
Thread 161 is finished, elapsed time = 1855ns 
Thread 162 is finished, elapsed time = 1637ns 
Thread 163 is finished, elapsed time = 1900ns 
Thread 164 is finished, elapsed time = 3830ns 
Thread 165 is finished, elapsed time = 1745ns 
Thread 166 is finished, elapsed time = 1427ns 
Thread 167 is finished, elapsed time = 1723ns 
Thread 168 is finished, elapsed time = 4777ns 
Thread 169 is finished, elapsed time = 1871ns 
Thread 170 is finished, elapsed time = 1611ns 
Thread 171 is finished, elapsed time = 1830ns 
Thread 172 is finished, elapsed time = 4775ns 
Thread 173 is finished, elapsed time = 1738ns 
Thread 174 is finished, elapsed time = 1430ns 
Thread 175 is finished, elapsed time = 1643ns 
Thread 176 is finished, elapsed time = 4494ns 
Thread 177 is finished, elapsed time = 1641ns 
Thread 178 is finished, elapsed time = 1471ns 
Thread 179 is finished, elapsed time = 1832ns 
Thread 180 is finished, elapsed time = 5025ns 
Thread 181 is finished, elapsed time = 1813ns 
Thread 182 is finished, elapsed time = 1495ns 
Thread 183 is finished, elapsed time = 1900ns 
Thread 184 is finished, elapsed time = 4220ns 
Thread 185 is finished, elapsed time = 1812ns 
Thread 186 is finished, elapsed time = 1486ns 
Thread 187 is finished, elapsed time = 1682ns 
Thread 188 is finished, elapsed time = 3795ns 
Thread 189 is finished, elapsed time = 1791ns 
From comparison of palindromic and palindromic: 30
Thread 0 has load 0
Thread 1 has load 0
Thread 0 is finished, elapsed time = 1983ns 
Thread 1 is finished, elapsed time = 1747ns 
Thread 2 is finished, elapsed time = 3869ns 
Thread 3 is finished, elapsed time = 1443ns 
Thread 4 is finished, elapsed time = 1792ns 
Thread 5 is finished, elapsed time = 1457ns 
Thread 6 is finished, elapsed time = 5186ns 
Thread 7 is finished, elapsed time = 1449ns 
Thread 8 is finished, elapsed time = 1946ns 
Thread 9 is finished, elapsed time = 1566ns 
Thread 10 is finished, elapsed time = 4516ns 
Thread 11 is finished, elapsed time = 1496ns 
Thread 12 is finished, elapsed time = 1868ns 
Thread 13 is finished, elapsed time = 1483ns 
Thread 14 is finished, elapsed time = 4371ns 
Thread 15 is finished, elapsed time = 1541ns 
Thread 16 is finished, elapsed time = 1840ns 
Thread 17 is finished, elapsed time = 1403ns 
Thread 18 is finished, elapsed time = 4180ns 
Thread 19 is finished, elapsed time = 1432ns 
Thread 20 is finished, elapsed time = 1729ns 
Thread 21 is finished, elapsed time = 1441ns 
Thread 22 is finished, elapsed time = 4523ns 
Thread 23 is finished, elapsed time = 1317ns 
Thread 24 is finished, elapsed time = 1642ns 
Thread 25 is finished, elapsed time = 1367ns 
Thread 26 is finished, elapsed time = 4190ns 
Thread 27 is finished, elapsed time = 1369ns 
Thread 28 is finished, elapsed time = 1894ns 
Thread 29 is finished, elapsed time = 1467ns 
Thread 30 is finished, elapsed time = 4303ns 
Thread 31 is finished, elapsed time = 1338ns 
Thread 32 is finished, elapsed time = 1652ns 
Thread 33 is finished, elapsed time = 1577ns 
Thread 34 is finished, elapsed time = 5228ns 
Thread 35 is finished, elapsed time = 1510ns 
Thread 36 is finished, elapsed time = 1822ns 
Thread 37 is finished, elapsed time = 1826ns 
Thread 38 is finished, elapsed time = 3892ns 
Thread 39 is finished, elapsed time = 1748ns 
Thread 40 is finished, elapsed time = 1565ns 
Thread 41 is finished, elapsed time = 1866ns 
Thread 42 is finished, elapsed time = 4186ns 
Thread 43 is finished, elapsed time = 1740ns 
Thread 44 is finished, elapsed time = 1521ns 
Thread 45 is finished, elapsed time = 1795ns 
Thread 46 is finished, elapsed time = 3501ns 
Thread 47 is finished, elapsed time = 1717ns 
Thread 48 is finished, elapsed time = 1477ns 
Thread 49 is finished, elapsed time = 1899ns 
Thread 50 is finished, elapsed time = 4119ns 
Thread 51 is finished, elapsed time = 1684ns 
Thread 52 is finished, elapsed time = 1471ns 
Thread 53 is finished, elapsed time = 1772ns 
Thread 54 is finished, elapsed time = 3672ns 
Thread 55 is finished, elapsed time = 1723ns 
Thread 56 is finished, elapsed time = 1418ns 
Thread 57 is finished, elapsed time = 1731ns 
Thread 58 is finished, elapsed time = 4069ns 
Thread 59 is finished, elapsed time = 1677ns 
Thread 60 is finished, elapsed time = 1447ns 
Thread 61 is finished, elapsed time = 1707ns 
Thread 62 is finished, elapsed time = 3319ns 
Thread 63 is finished, elapsed time = 1673ns 
Thread 64 is finished, elapsed time = 1332ns 
Thread 65 is finished, elapsed time = 1756ns 
Thread 66 is finished, elapsed time = 4414ns 
Thread 67 is finished, elapsed time = 1791ns 
Thread 68 is finished, elapsed time = 1610ns 
Thread 69 is finished, elapsed time = 1813ns 
Thread 70 is finished, elapsed time = 4494ns 
Thread 71 is finished, elapsed time = 1629ns 
Thread 72 is finished, elapsed time = 1435ns 
Thread 73 is finished, elapsed time = 1787ns 
Thread 74 is finished, elapsed time = 5332ns 
Thread 75 is finished, elapsed time = 1959ns 
Thread 76 is finished, elapsed time = 1764ns 
Thread 77 is finished, elapsed time = 1730ns 
Thread 78 is finished, elapsed time = 3826ns 
Thread 79 is finished, elapsed time = 1611ns 
Thread 80 is finished, elapsed time = 1641ns 
Thread 81 is finished, elapsed time = 1845ns 
Thread 82 is finished, elapsed time = 4410ns 
Thread 83 is finished, elapsed time = 1625ns 
Thread 84 is finished, elapsed time = 1490ns 
Thread 85 is finished, elapsed time = 1512ns 
Thread 86 is finished, elapsed time = 4210ns 
Thread 87 is finished, elapsed time = 1373ns 
Thread 88 is finished, elapsed time = 1717ns 
Thread 89 is finished, elapsed time = 1898ns 
Thread 90 is finished, elapsed time = 4690ns 
Thread 91 is finished, elapsed time = 1746ns 
Thread 92 is finished, elapsed time = 1445ns 
Thread 93 is finished, elapsed time = 1735ns 
Thread 94 is finished, elapsed time = 4951ns 
Thread 95 is finished, elapsed time = 1971ns 
Thread 96 is finished, elapsed time = 1416ns 
Thread 97 is finished, elapsed time = 1664ns 
Thread 98 is finished, elapsed time = 4648ns 
Thread 99 is finished, elapsed time = 1741ns 
Thread 100 is finished, elapsed time = 1811ns 
Thread 101 is finished, elapsed time = 1803ns 
Thread 102 is finished, elapsed time = 4358ns 
Thread 103 is finished, elapsed time = 1939ns 
Thread 104 is finished, elapsed time = 1453ns 
Thread 105 is finished, elapsed time = 1744ns 
Thread 106 is finished, elapsed time = 3865ns 
Thread 107 is finished, elapsed time = 1861ns 
Thread 108 is finished, elapsed time = 1572ns 
Thread 109 is finished, elapsed time = 1715ns 
Thread 110 is finished, elapsed time = 5095ns 
Thread 111 is finished, elapsed time = 1682ns 
Thread 112 is finished, elapsed time = 1422ns 
Thread 113 is finished, elapsed time = 1877ns 
Thread 114 is finished, elapsed time = 3926ns 
Thread 115 is finished, elapsed time = 1861ns 
Thread 116 is finished, elapsed time = 1451ns 
Thread 117 is finished, elapsed time = 1762ns 
Thread 118 is finished, elapsed time = 5929ns 
Thread 119 is finished, elapsed time = 1929ns 
Thread 120 is finished, elapsed time = 1393ns 
Thread 121 is finished, elapsed time = 1696ns 
Thread 122 is finished, elapsed time = 4049ns 
Thread 123 is finished, elapsed time = 1762ns 
Thread 124 is finished, elapsed time = 1517ns 
Thread 125 is finished, elapsed time = 1646ns 
Thread 126 is finished, elapsed time = 4368ns 
Thread 127 is finished, elapsed time = 1701ns 
Thread 128 is finished, elapsed time = 1393ns 
Thread 129 is finished, elapsed time = 1735ns 
Thread 130 is finished, elapsed time = 3925ns 
Thread 131 is finished, elapsed time = 1675ns 
Thread 132 is finished, elapsed time = 1590ns 
Thread 133 is finished, elapsed time = 1949ns 
Thread 134 is finished, elapsed time = 4537ns 
Thread 135 is finished, elapsed time = 1904ns 
Thread 136 is finished, elapsed time = 1490ns 
Thread 137 is finished, elapsed time = 1807ns 
Thread 138 is finished, elapsed time = 3486ns 
Thread 139 is finished, elapsed time = 1851ns 
Thread 140 is finished, elapsed time = 1404ns 
Thread 141 is finished, elapsed time = 1780ns 
Thread 142 is finished, elapsed time = 5183ns 
Thread 143 is finished, elapsed time = 1626ns 
Thread 144 is finished, elapsed time = 1504ns 
Thread 145 is finished, elapsed time = 1844ns 
Thread 146 is finished, elapsed time = 3682ns 
Thread 147 is finished, elapsed time = 1889ns 
Thread 148 is finished, elapsed time = 1541ns 
Thread 149 is finished, elapsed time = 1721ns 
Thread 150 is finished, elapsed time = 3719ns 
Thread 151 is finished, elapsed time = 1827ns 
Thread 152 is finished, elapsed time = 1565ns 
Thread 153 is finished, elapsed time = 1718ns 
Thread 154 is finished, elapsed time = 5647ns 
Thread 155 is finished, elapsed time = 1771ns 
Thread 156 is finished, elapsed time = 1467ns 
Thread 157 is finished, elapsed time = 1836ns 
Thread 158 is finished, elapsed time = 3520ns 
Thread 159 is finished, elapsed time = 1707ns 
Thread 160 is finished, elapsed time = 1426ns 
Thread 161 is finished, elapsed time = 1719ns 
Thread 162 is finished, elapsed time = 4555ns 
Thread 163 is finished, elapsed time = 1914ns 
Thread 164 is finished, elapsed time = 1684ns 
Thread 165 is finished, elapsed time = 1853ns 
Thread 166 is finished, elapsed time = 4283ns 
Thread 167 is finished, elapsed time = 1694ns 
Thread 168 is finished, elapsed time = 1596ns 
Thread 169 is finished, elapsed time = 1812ns 
Thread 170 is finished, elapsed time = 3498ns 
Thread 171 is finished, elapsed time = 1885ns 
Thread 172 is finished, elapsed time = 1451ns 
Thread 173 is finished, elapsed time = 1832ns 
Thread 174 is finished, elapsed time = 4295ns 
Thread 175 is finished, elapsed time = 1658ns 
Thread 176 is finished, elapsed time = 1499ns 
Thread 177 is finished, elapsed time = 1791ns 
Thread 178 is finished, elapsed time = 5352ns 
Thread 179 is finished, elapsed time = 1795ns 
Thread 180 is finished, elapsed time = 1496ns 
Thread 181 is finished, elapsed time = 1808ns 
Thread 182 is finished, elapsed time = 4614ns 
Thread 183 is finished, elapsed time = 1723ns 
Thread 184 is finished, elapsed time = 1726ns 
Thread 185 is finished, elapsed time = 1840ns 
Thread 186 is finished, elapsed time = 4699ns 
Thread 187 is finished, elapsed time = 1879ns 
Thread 188 is finished, elapsed time = 1551ns 
Thread 189 is finished, elapsed time = 1709ns 
From comparison of non-palindromic and non-palindromic: 8
Thread 0 has load 1
Thread 1 has load 1
Thread 2 has load 1
Thread 3 has load 0
Thread 0 is finished, elapsed time = 3941ns 
Thread 1 is finished, elapsed time = 1842ns 
Thread 2 is finished, elapsed time = 1938ns 
Thread 3 is finished, elapsed time = 1651ns 
Thread 4 is finished, elapsed time = 4076ns 
Thread 5 is finished, elapsed time = 1717ns 
Thread 6 is finished, elapsed time = 1799ns 
Thread 7 is finished, elapsed time = 1397ns 
Thread 8 is finished, elapsed time = 4336ns 
Thread 9 is finished, elapsed time = 1432ns 
Thread 10 is finished, elapsed time = 2010ns 
Thread 11 is finished, elapsed time = 1502ns 
Thread 12 is finished, elapsed time = 3743ns 
Thread 13 is finished, elapsed time = 1455ns 
Thread 14 is finished, elapsed time = 1914ns 
Thread 15 is finished, elapsed time = 1504ns 
Thread 16 is finished, elapsed time = 6199ns 
Thread 17 is finished, elapsed time = 1444ns 
Thread 18 is finished, elapsed time = 1820ns 
Thread 19 is finished, elapsed time = 1473ns 
Thread 20 is finished, elapsed time = 4868ns 
Thread 21 is finished, elapsed time = 1395ns 
Thread 22 is finished, elapsed time = 1844ns 
Thread 23 is finished, elapsed time = 1459ns 
Thread 24 is finished, elapsed time = 4148ns 
Thread 25 is finished, elapsed time = 1477ns 
Thread 26 is finished, elapsed time = 1627ns 
Thread 27 is finished, elapsed time = 1436ns 
Thread 28 is finished, elapsed time = 3918ns 
Thread 29 is finished, elapsed time = 2492ns 
Thread 30 is finished, elapsed time = 1948ns 
Thread 31 is finished, elapsed time = 1424ns 
Thread 32 is finished, elapsed time = 6086ns 
Thread 33 is finished, elapsed time = 1429ns 
Thread 34 is finished, elapsed time = 1799ns 
Thread 35 is finished, elapsed time = 1386ns 
Thread 36 is finished, elapsed time = 5141ns 
Thread 37 is finished, elapsed time = 1426ns 
Thread 38 is finished, elapsed time = 1668ns 
Thread 39 is finished, elapsed time = 1463ns 
Thread 40 is finished, elapsed time = 4755ns 
Thread 41 is finished, elapsed time = 1873ns 
Thread 42 is finished, elapsed time = 1351ns 
Thread 43 is finished, elapsed time = 1760ns 
Thread 44 is finished, elapsed time = 3615ns 
Thread 45 is finished, elapsed time = 1774ns 
Thread 46 is finished, elapsed time = 1535ns 
Thread 47 is finished, elapsed time = 1717ns 
Thread 48 is finished, elapsed time = 3699ns 
Thread 49 is finished, elapsed time = 1679ns 
Thread 50 is finished, elapsed time = 1435ns 
Thread 51 is finished, elapsed time = 1717ns 
Thread 52 is finished, elapsed time = 3553ns 
Thread 53 is finished, elapsed time = 1707ns 
Thread 54 is finished, elapsed time = 1541ns 
Thread 55 is finished, elapsed time = 1692ns 
Thread 56 is finished, elapsed time = 3853ns 
Thread 57 is finished, elapsed time = 1734ns 
Thread 58 is finished, elapsed time = 1395ns 
Thread 59 is finished, elapsed time = 1765ns 
Thread 60 is finished, elapsed time = 3639ns 
Thread 61 is finished, elapsed time = 1789ns 
Thread 62 is finished, elapsed time = 1455ns 
Thread 63 is finished, elapsed time = 1673ns 
Thread 64 is finished, elapsed time = 4483ns 
Thread 65 is finished, elapsed time = 1930ns 
Thread 66 is finished, elapsed time = 1437ns 
Thread 67 is finished, elapsed time = 1753ns 
Thread 68 is finished, elapsed time = 5060ns 
Thread 69 is finished, elapsed time = 1668ns 
Thread 70 is finished, elapsed time = 1488ns 
Thread 71 is finished, elapsed time = 1637ns 
Thread 72 is finished, elapsed time = 4119ns 
Thread 73 is finished, elapsed time = 1760ns 
Thread 74 is finished, elapsed time = 1426ns 
Thread 75 is finished, elapsed time = 1653ns 
Thread 76 is finished, elapsed time = 3959ns 
Thread 77 is finished, elapsed time = 1754ns 
Thread 78 is finished, elapsed time = 1430ns 
Thread 79 is finished, elapsed time = 1687ns 
Thread 80 is finished, elapsed time = 4057ns 
Thread 81 is finished, elapsed time = 1741ns 
Thread 82 is finished, elapsed time = 1454ns 
Thread 83 is finished, elapsed time = 1815ns 
Thread 84 is finished, elapsed time = 3812ns 
Thread 85 is finished, elapsed time = 1771ns 
Thread 86 is finished, elapsed time = 1378ns 
Thread 87 is finished, elapsed time = 1809ns 
Thread 88 is finished, elapsed time = 4010ns 
Thread 89 is finished, elapsed time = 1627ns 
Thread 90 is finished, elapsed time = 1462ns 
Thread 91 is finished, elapsed time = 1801ns 
Thread 92 is finished, elapsed time = 4060ns 
Thread 93 is finished, elapsed time = 1897ns 
Thread 94 is finished, elapsed time = 1912ns 
Thread 95 is finished, elapsed time = 1601ns 
Thread 96 is finished, elapsed time = 4474ns 
Thread 97 is finished, elapsed time = 1781ns 
Thread 98 is finished, elapsed time = 1601ns 
Thread 99 is finished, elapsed time = 1750ns 
Thread 100 is finished, elapsed time = 4967ns 
Thread 101 is finished, elapsed time = 1809ns 
Thread 102 is finished, elapsed time = 1510ns 
Thread 103 is finished, elapsed time = 1799ns 
Thread 104 is finished, elapsed time = 3762ns 
Thread 105 is finished, elapsed time = 1787ns 
Thread 106 is finished, elapsed time = 1541ns 
Thread 107 is finished, elapsed time = 1787ns 
Thread 108 is finished, elapsed time = 4877ns 
Thread 109 is finished, elapsed time = 1806ns 
Thread 110 is finished, elapsed time = 1531ns 
Thread 111 is finished, elapsed time = 1979ns 
Thread 112 is finished, elapsed time = 4731ns 
Thread 113 is finished, elapsed time = 1832ns 
Thread 114 is finished, elapsed time = 1795ns 
Thread 115 is finished, elapsed time = 1873ns 
Thread 116 is finished, elapsed time = 4363ns 
Thread 117 is finished, elapsed time = 1902ns 
Thread 118 is finished, elapsed time = 1613ns 
Thread 119 is finished, elapsed time = 1729ns 
Thread 120 is finished, elapsed time = 4616ns 
Thread 121 is finished, elapsed time = 1955ns 
Thread 122 is finished, elapsed time = 1439ns 
Thread 123 is finished, elapsed time = 1878ns 
Thread 124 is finished, elapsed time = 4748ns 
Thread 125 is finished, elapsed time = 1894ns 
Thread 126 is finished, elapsed time = 1586ns 
Thread 127 is finished, elapsed time = 1841ns 
Thread 128 is finished, elapsed time = 5152ns 
Thread 129 is finished, elapsed time = 1829ns 
Thread 130 is finished, elapsed time = 1514ns 
Thread 131 is finished, elapsed time = 1789ns 
Thread 132 is finished, elapsed time = 5220ns 
Thread 133 is finished, elapsed time = 1705ns 
Thread 134 is finished, elapsed time = 1393ns 
Thread 135 is finished, elapsed time = 1819ns 
Thread 136 is finished, elapsed time = 3931ns 
Thread 137 is finished, elapsed time = 1785ns 
Thread 138 is finished, elapsed time = 1574ns 
Thread 139 is finished, elapsed time = 1771ns 
Thread 140 is finished, elapsed time = 3805ns 
Thread 141 is finished, elapsed time = 1748ns 
Thread 142 is finished, elapsed time = 1499ns 
Thread 143 is finished, elapsed time = 1886ns 
Thread 144 is finished, elapsed time = 3367ns 
Thread 145 is finished, elapsed time = 1715ns 
Thread 146 is finished, elapsed time = 1509ns 
Thread 147 is finished, elapsed time = 1791ns 
Thread 148 is finished, elapsed time = 5256ns 
Thread 149 is finished, elapsed time = 1642ns 
Thread 150 is finished, elapsed time = 1471ns 
Thread 151 is finished, elapsed time = 2012ns 
Thread 152 is finished, elapsed time = 5041ns 
Thread 153 is finished, elapsed time = 1816ns 
Thread 154 is finished, elapsed time = 1637ns 
Thread 155 is finished, elapsed time = 1721ns 
Thread 156 is finished, elapsed time = 4431ns 
Thread 157 is finished, elapsed time = 1850ns 
Thread 158 is finished, elapsed time = 1467ns 
Thread 159 is finished, elapsed time = 1916ns 
Thread 160 is finished, elapsed time = 4819ns 
Thread 161 is finished, elapsed time = 1815ns 
Thread 162 is finished, elapsed time = 1475ns 
Thread 163 is finished, elapsed time = 1756ns 
Thread 164 is finished, elapsed time = 3654ns 
Thread 165 is finished, elapsed time = 1717ns 
Thread 166 is finished, elapsed time = 1590ns 
Thread 167 is finished, elapsed time = 1686ns 
Thread 168 is finished, elapsed time = 5406ns 
Thread 169 is finished, elapsed time = 1795ns 
Thread 170 is finished, elapsed time = 1490ns 
Thread 171 is finished, elapsed time = 1672ns 
Thread 172 is finished, elapsed time = 4734ns 
Thread 173 is finished, elapsed time = 1689ns 
Thread 174 is finished, elapsed time = 1478ns 
Thread 175 is finished, elapsed time = 1734ns 
Thread 176 is finished, elapsed time = 5883ns 
Thread 177 is finished, elapsed time = 1734ns 
Thread 178 is finished, elapsed time = 1519ns 
Thread 179 is finished, elapsed time = 1722ns 
Thread 180 is finished, elapsed time = 4531ns 
Thread 181 is finished, elapsed time = 1849ns 
Thread 182 is finished, elapsed time = 1637ns 
Thread 183 is finished, elapsed time = 1819ns 
Thread 184 is finished, elapsed time = 5927ns 
Thread 185 is finished, elapsed time = 1873ns 
Thread 186 is finished, elapsed time = 1531ns 
Thread 187 is finished, elapsed time = 1734ns 
Thread 188 is finished, elapsed time = 3707ns 
Thread 189 is finished, elapsed time = 1811ns 
From comparison of palindromic and non-palindromic: 48
Thread 0 has load 1
Thread 1 has load 0
Thread 0 is finished, elapsed time = 1850ns 
Thread 1 is finished, elapsed time = 1670ns 
Thread 2 is finished, elapsed time = 3873ns 
Thread 3 is finished, elapsed time = 1356ns 
Thread 4 is finished, elapsed time = 1943ns 
Thread 5 is finished, elapsed time = 1623ns 
Thread 6 is finished, elapsed time = 4999ns 
Thread 7 is finished, elapsed time = 1420ns 
Thread 8 is finished, elapsed time = 1824ns 
Thread 9 is finished, elapsed time = 1467ns 
Thread 10 is finished, elapsed time = 5305ns 
Thread 11 is finished, elapsed time = 1565ns 
Thread 12 is finished, elapsed time = 1642ns 
Thread 13 is finished, elapsed time = 1401ns 
Thread 14 is finished, elapsed time = 4393ns 
Thread 15 is finished, elapsed time = 1420ns 
Thread 16 is finished, elapsed time = 1875ns 
Thread 17 is finished, elapsed time = 1881ns 
Thread 18 is finished, elapsed time = 4486ns 
Thread 19 is finished, elapsed time = 1414ns 
Thread 20 is finished, elapsed time = 1869ns 
Thread 21 is finished, elapsed time = 1436ns 
Thread 22 is finished, elapsed time = 4240ns 
Thread 23 is finished, elapsed time = 1375ns 
